transaction_id,customer_id,account_type,transaction_date,transaction_type,merchant_category,transaction_channel,transaction_amount,transaction_status,state
TXN0000005807,CUST000071,Loan Account,2026-01-20,Debit,Insurance,UPI,28954.16,Success,Missouri
TXN0000005808,CUST000071,Savings Account,2026-06-22,Debit,Entertainment,UPI,19738.84,Success,Missouri
TXN0000005809,CUST000071,Savings Account,2025-11-03,Debit,Entertainment,UPI,21625.99,Success,Missouri
TXN0000005810,CUST000071,Loan Account,2025-10-08,Debit,Fuel,UPI,2195.69,Success,Missouri
TXN0000005811,CUST000071,Loan Account,2026-05-20,Debit,Utilities,Internet Banking,24069.18,Success,Missouri
TXN0000005812,CUST000071,Savings Account,2025-12-04,Debit,Shopping,UPI,16675.98,Success,Missouri
TXN0000005813,CUST000071,Loan Account,2025-08-28,Debit,Groceries,POS,18312.76,Success,Missouri
TXN0000005814,CUST000071,Loan Account,2026-03-07,Debit,Groceries,UPI,4200.11,Success,Missouri
TXN0000005815,CUST000071,Savings Account,2026-01-27,Debit,Groceries,UPI,15055.93,Success,Missouri
TXN0000005816,CUST000071,Credit Card,2026-04-06,Debit,Utilities,UPI,23472.1,Success,Missouri
TXN0000005817,CUST000071,Credit Card,2025-08-08,Debit,Groceries,Mobile Banking,12518.16,Success,Missouri
TXN0000005818,CUST000071,Savings Account,2026-04-25,Debit,Education,ATM,15339.25,Success,Missouri
TXN0000005819,CUST000071,Savings Account,2025-12-02,Credit,Salary Credit,Mobile Banking,200909.6,Success,Missouri
TXN0000005820,CUST000071,Credit Card,2026-05-05,Debit,Travel,UPI,8096.71,Success,Missouri
TXN0000005821,CUST000071,Loan Account,2025-09-14,Debit,Groceries,POS,10369.27,Success,Missouri
TXN0000005822,CUST000071,Savings Account,2026-06-19,Debit,Shopping,Mobile Banking,21563.81,Success,Missouri
TXN0000005823,CUST000071,Loan Account,2025-12-18,Debit,Utilities,Mobile Banking,6334.13,Success,Missouri
TXN0000005824,CUST000071,Credit Card,2025-09-26,Debit,Loan EMI,POS,7218.29,Success,Missouri
TXN0000005825,CUST000071,Savings Account,2025-11-09,Debit,Groceries,UPI,9436.41,Failed,Missouri
TXN0000005826,CUST000071,Savings Account,2025-09-15,Debit,Utilities,Mobile Banking,14147.93,Success,Missouri
TXN0000005827,CUST000071,Savings Account,2026-01-15,Debit,Restaurant,UPI,28667.45,Success,Missouri
TXN0000005828,CUST000071,Savings Account,2025-08-19,Debit,Shopping,UPI,12536.32,Success,Missouri
TXN0000005829,CUST000071,Loan Account,2025-11-21,Debit,Fuel,Mobile Banking,9277.08,Success,Missouri
TXN0000005830,CUST000071,Savings Account,2025-11-14,Debit,Insurance,UPI,18865.3,Success,Missouri
TXN0000005831,CUST000071,Savings Account,2026-04-11,Debit,Fuel,POS,6049.23,Success,Missouri
TXN0000005832,CUST000071,Savings Account,2026-05-12,Debit,Utilities,UPI,28958.06,Success,Missouri
TXN0000005833,CUST000071,Credit Card,2025-10-31,Debit,Utilities,Mobile Banking,16969.36,Success,Missouri
TXN0000005834,CUST000071,Credit Card,2026-01-05,Debit,Fuel,POS,3474.21,Success,Missouri
TXN0000005835,CUST000071,Loan Account,2026-04-11,Debit,Groceries,ATM,14791.01,Success,Missouri
TXN0000005836,CUST000071,Loan Account,2026-03-07,Debit,Shopping,Mobile Banking,12593.71,Success,Missouri
TXN0000005837,CUST000071,Credit Card,2026-01-17,Debit,Loan EMI,ATM,19837.46,Success,Missouri
TXN0000005838,CUST000071,Loan Account,2025-11-13,Debit,Shopping,Internet Banking,1394.72,Success,Missouri
TXN0000005839,CUST000071,Savings Account,2026-05-21,Debit,Groceries,UPI,6460.27,Success,Missouri
TXN0000005840,CUST000071,Loan Account,2026-07-07,Debit,Fuel,POS,11514.52,Success,Missouri
TXN0000005841,CUST000071,Loan Account,2025-12-05,Debit,Groceries,Internet Banking,22963.51,Success,Missouri
TXN0000005842,CUST000071,Loan Account,2025-07-27,Debit,Groceries,UPI,12765.46,Success,Missouri
TXN0000005843,CUST000071,Credit Card,2026-04-14,Credit,Salary Credit,Mobile Banking,66758.34,Failed,Missouri
TXN0000005844,CUST000071,Credit Card,2026-02-17,Debit,Shopping,UPI,20910.69,Success,Missouri
TXN0000005845,CUST000071,Savings Account,2026-02-09,Debit,Insurance,UPI,7574.75,Success,Missouri
TXN0000005846,CUST000071,Savings Account,2025-07-20,Debit,Groceries,UPI,4056.71,Success,Missouri
TXN0000005847,CUST000071,Credit Card,2026-06-15,Debit,Restaurant,Mobile Banking,10176.64,Success,Missouri
TXN0000005848,CUST000071,Savings Account,2025-09-05,Debit,Utilities,UPI,17607.06,Success,Missouri
TXN0000005849,CUST000071,Credit Card,2026-03-11,Debit,Insurance,UPI,22955.47,Success,Missouri
TXN0000005850,CUST000071,Savings Account,2025-11-09,Debit,Shopping,POS,7549.1,Success,Missouri
TXN0000005851,CUST000071,Savings Account,2026-04-23,Debit,Groceries,Internet Banking,4173.39,Success,Missouri
TXN0000005852,CUST000071,Savings Account,2026-06-11,Debit,Loan EMI,UPI,23718.1,Success,Missouri
TXN0000005853,CUST000071,Savings Account,2026-01-02,Debit,Shopping,POS,5887.41,Success,Missouri
TXN0000005854,CUST000071,Credit Card,2025-11-09,Debit,Fuel,POS,20264.49,Success,Missouri
TXN0000005855,CUST000071,Loan Account,2025-08-26,Debit,Groceries,Mobile Banking,21687.28,Success,Missouri
TXN0000005856,CUST000071,Savings Account,2026-01-28,Debit,Travel,UPI,23284.57,Success,Missouri
TXN0000005857,CUST000071,Loan Account,2025-09-07,Credit,Salary Credit,Mobile Banking,183206.65,Success,Missouri
TXN0000005858,CUST000071,Credit Card,2026-05-15,Debit,Insurance,UPI,17061.3,Success,Missouri
TXN0000005859,CUST000071,Savings Account,2026-04-19,Credit,Salary Credit,Internet Banking,83063.11,Success,Missouri
TXN0000005860,CUST000071,Credit Card,2025-11-25,Debit,Fuel,UPI,11563.57,Success,Missouri
TXN0000005861,CUST000071,Credit Card,2026-02-23,Credit,Investment Redemption,Mobile Banking,124825.55,Success,Missouri
TXN0000005862,CUST000071,Credit Card,2026-01-27,Credit,Salary Credit,POS,117220.09,Success,Missouri
TXN0000005863,CUST000071,Savings Account,2026-05-07,Debit,Shopping,UPI,24617.32,Success,Missouri
TXN0000005864,CUST000071,Credit Card,2026-06-24,Debit,Loan EMI,Mobile Banking,12696.19,Success,Missouri
TXN0000005865,CUST000071,Credit Card,2026-03-21,Debit,Education,Internet Banking,4287.3,Success,Missouri
TXN0000005866,CUST000071,Savings Account,2025-11-18,Credit,Cash Deposit,Mobile Banking,142528.16,Success,Missouri
TXN0000005867,CUST000071,Credit Card,2026-02-26,Credit,Loan Disbursement,UPI,130778.94,Success,Missouri
TXN0000005868,CUST000071,Loan Account,2026-01-27,Debit,Groceries,ATM,23463.22,Success,Missouri
TXN0000005869,CUST000071,Credit Card,2025-09-28,Debit,Shopping,Mobile Banking,2660.27,Success,Missouri
TXN0000005870,CUST000071,Savings Account,2026-02-20,Debit,Fuel,Mobile Banking,4566.19,Success,Missouri
TXN0000005871,CUST000071,Savings Account,2026-03-01,Debit,Loan EMI,Mobile Banking,21513.55,Success,Missouri
TXN0000005872,CUST000071,Savings Account,2026-02-18,Debit,Education,Mobile Banking,20107.47,Success,Missouri
TXN0000005873,CUST000071,Credit Card,2026-02-08,Debit,Groceries,UPI,28617.62,Success,Missouri
TXN0000005874,CUST000071,Savings Account,2026-03-16,Debit,Groceries,UPI,27696.39,Success,Missouri
TXN0000005875,CUST000071,Credit Card,2025-08-28,Credit,Cash Deposit,ATM,103233.97,Success,Missouri
TXN0000005876,CUST000071,Credit Card,2026-02-12,Debit,Utilities,UPI,12336.4,Success,Missouri
TXN0000005877,CUST000071,Credit Card,2025-09-14,Debit,Healthcare,Mobile Banking,7775.0,Success,Missouri
TXN0000005878,CUST000071,Savings Account,2026-05-20,Debit,Groceries,Mobile Banking,10383.78,Success,Missouri
TXN0000005879,CUST000071,Savings Account,2025-08-14,Debit,Loan EMI,UPI,27925.04,Success,Missouri
TXN0000005880,CUST000071,Loan Account,2026-07-02,Debit,Healthcare,ATM,23902.91,Success,Missouri
TXN0000005881,CUST000071,Credit Card,2025-09-16,Debit,Insurance,POS,2319.88,Success,Missouri
TXN0000005882,CUST000072,Savings Account,2026-07-01,Debit,Utilities,POS,415.73,Success,Ohio
TXN0000005883,CUST000072,Credit Card,2025-10-31,Debit,Fuel,UPI,5166.13,Success,Ohio
TXN0000005884,CUST000072,Credit Card,2026-03-03,Debit,Fuel,UPI,4242.59,Success,Ohio
TXN0000005885,CUST000072,Credit Card,2026-04-20,Debit,Groceries,POS,4022.64,Success,Ohio
TXN0000005886,CUST000072,Credit Card,2026-01-26,Debit,Fuel,Mobile Banking,4027.99,Success,Ohio
TXN0000005887,CUST000072,Savings Account,2025-10-16,Credit,Interest Credit,UPI,14642.0,Success,Ohio
TXN0000005888,CUST000072,Credit Card,2026-04-13,Debit,Restaurant,ATM,2741.36,Success,Ohio
TXN0000005889,CUST000072,Credit Card,2025-11-03,Debit,Healthcare,UPI,5634.7,Success,Ohio
TXN0000005890,CUST000072,Credit Card,2025-12-17,Debit,Groceries,Internet Banking,1674.72,Success,Ohio
TXN0000005891,CUST000072,Savings Account,2026-02-11,Debit,Groceries,ATM,5284.71,Success,Ohio
TXN0000005892,CUST000072,Savings Account,2025-07-20,Credit,Salary Credit,Mobile Banking,31857.22,Success,Ohio
TXN0000005893,CUST000072,Credit Card,2025-10-19,Credit,Cash Deposit,UPI,46863.25,Success,Ohio
TXN0000005894,CUST000072,Savings Account,2025-12-19,Credit,Salary Credit,Mobile Banking,48968.36,Success,Ohio
TXN0000005895,CUST000072,Savings Account,2025-11-15,Debit,Utilities,Internet Banking,985.55,Success,Ohio
TXN0000005896,CUST000072,Savings Account,2026-03-23,Debit,Groceries,Mobile Banking,3371.02,Success,Ohio
TXN0000005897,CUST000072,Savings Account,2025-07-20,Debit,Fuel,UPI,2967.67,Success,Ohio
TXN0000005898,CUST000072,Savings Account,2025-12-03,Debit,Travel,Mobile Banking,5662.96,Success,Ohio
TXN0000005899,CUST000072,Credit Card,2026-04-10,Debit,Groceries,UPI,5793.06,Success,Ohio
TXN0000005900,CUST000072,Savings Account,2025-07-15,Debit,Groceries,Internet Banking,1289.15,Success,Ohio
TXN0000005901,CUST000072,Savings Account,2026-07-02,Debit,Insurance,Mobile Banking,697.27,Success,Ohio
TXN0000005902,CUST000072,Savings Account,2025-12-31,Debit,Shopping,POS,1506.91,Success,Ohio
TXN0000005903,CUST000072,Savings Account,2025-08-03,Debit,Restaurant,UPI,3737.02,Success,Ohio
TXN0000005904,CUST000072,Savings Account,2025-09-17,Debit,Restaurant,UPI,5096.8,Success,Ohio
TXN0000005905,CUST000072,Savings Account,2025-12-18,Debit,Utilities,POS,3329.65,Success,Ohio
TXN0000005906,CUST000072,Savings Account,2026-03-17,Debit,Shopping,UPI,2815.96,Success,Ohio
TXN0000005907,CUST000072,Savings Account,2025-09-13,Debit,Shopping,Mobile Banking,4117.99,Success,Ohio
TXN0000005908,CUST000072,Savings Account,2025-08-07,Debit,Groceries,ATM,3992.26,Success,Ohio
TXN0000005909,CUST000072,Savings Account,2026-04-08,Debit,Shopping,Mobile Banking,1207.57,Success,Ohio
TXN0000005910,CUST000072,Credit Card,2025-07-09,Debit,Restaurant,Mobile Banking,5732.6,Success,Ohio
TXN0000005911,CUST000072,Savings Account,2026-04-12,Debit,Groceries,UPI,4954.38,Success,Ohio
TXN0000005912,CUST000072,Credit Card,2026-06-08,Debit,Healthcare,UPI,3189.96,Success,Ohio
TXN0000005913,CUST000072,Savings Account,2026-03-03,Debit,Utilities,POS,1896.0,Success,Ohio
TXN0000005914,CUST000072,Savings Account,2025-11-05,Credit,Investment Redemption,UPI,30283.56,Success,Ohio
TXN0000005915,CUST000072,Savings Account,2026-04-28,Debit,Education,Mobile Banking,758.48,Success,Ohio
TXN0000005916,CUST000072,Credit Card,2026-06-04,Debit,Groceries,POS,5973.53,Success,Ohio
TXN0000005917,CUST000072,Credit Card,2025-09-05,Debit,Groceries,POS,2749.92,Success,Ohio
TXN0000005918,CUST000072,Credit Card,2025-08-10,Debit,Healthcare,UPI,3287.84,Success,Ohio
TXN0000005919,CUST000072,Savings Account,2025-11-22,Debit,Fuel,UPI,827.48,Success,Ohio
TXN0000005920,CUST000072,Credit Card,2026-02-01,Debit,Fuel,Mobile Banking,1097.4,Success,Ohio
TXN0000005921,CUST000072,Savings Account,2026-01-07,Credit,Refund,UPI,5686.52,Success,Ohio
TXN0000005922,CUST000072,Savings Account,2025-08-01,Credit,Salary Credit,Mobile Banking,43432.53,Success,Ohio
TXN0000005923,CUST000072,Savings Account,2025-10-17,Debit,Restaurant,POS,4885.64,Failed,Ohio
TXN0000005924,CUST000072,Credit Card,2025-11-04,Debit,Education,POS,4402.04,Success,Ohio
TXN0000005925,CUST000072,Credit Card,2026-03-18,Debit,Groceries,POS,2109.61,Success,Ohio
TXN0000005926,CUST000072,Savings Account,2026-03-20,Credit,Salary Credit,UPI,18265.42,Success,Ohio
TXN0000005927,CUST000072,Credit Card,2026-06-07,Debit,Groceries,Internet Banking,2524.7,Success,Ohio
TXN0000005928,CUST000072,Savings Account,2025-09-18,Debit,Shopping,UPI,4616.75,Success,Ohio
TXN0000005929,CUST000072,Credit Card,2026-01-17,Debit,Shopping,UPI,650.46,Success,Ohio
TXN0000005930,CUST000072,Savings Account,2026-02-28,Debit,Fuel,UPI,1312.81,Success,Ohio
TXN0000005931,CUST000072,Savings Account,2025-11-02,Debit,Shopping,POS,555.33,Success,Ohio
TXN0000005932,CUST000072,Savings Account,2026-06-12,Debit,Groceries,POS,675.38,Success,Ohio
TXN0000005933,CUST000072,Savings Account,2026-05-20,Debit,Insurance,UPI,3152.42,Success,Ohio
TXN0000005934,CUST000072,Credit Card,2025-09-25,Debit,Shopping,UPI,4187.36,Success,Ohio
TXN0000005935,CUST000072,Savings Account,2025-12-03,Debit,Groceries,Mobile Banking,5286.56,Success,Ohio
TXN0000005936,CUST000072,Savings Account,2025-12-24,Debit,Restaurant,UPI,3674.84,Success,Ohio
TXN0000005937,CUST000072,Credit Card,2026-04-18,Credit,Cash Deposit,UPI,10384.12,Success,Ohio
TXN0000005938,CUST000072,Savings Account,2026-03-11,Debit,Groceries,POS,2138.94,Success,Ohio
TXN0000005939,CUST000072,Credit Card,2025-10-05,Credit,Salary Credit,POS,46417.69,Success,Ohio
TXN0000005940,CUST000072,Credit Card,2025-07-17,Credit,Interest Credit,UPI,17495.57,Success,Ohio
TXN0000005941,CUST000072,Savings Account,2026-06-21,Debit,Healthcare,UPI,2738.85,Success,Ohio
TXN0000005942,CUST000072,Credit Card,2025-07-20,Debit,Education,Mobile Banking,3851.47,Success,Ohio
TXN0000005943,CUST000072,Savings Account,2026-06-14,Debit,Healthcare,POS,1755.59,Success,Ohio
TXN0000005944,CUST000072,Savings Account,2026-06-20,Debit,Shopping,Internet Banking,1964.16,Success,Ohio
TXN0000005945,CUST000073,Savings Account,2026-01-11,Debit,Entertainment,UPI,26058.76,Success,Nevada
TXN0000005946,CUST000073,Credit Card,2026-02-19,Debit,Shopping,POS,14883.9,Success,Nevada
TXN0000005947,CUST000073,Savings Account,2026-02-08,Debit,Restaurant,UPI,1161.16,Success,Nevada
TXN0000005948,CUST000073,Credit Card,2025-12-23,Debit,Shopping,UPI,25628.39,Success,Nevada
TXN0000005949,CUST000073,Savings Account,2026-01-05,Debit,Healthcare,UPI,16529.19,Success,Nevada
TXN0000005950,CUST000073,Credit Card,2025-12-18,Debit,Entertainment,UPI,17847.9,Success,Nevada
TXN0000005951,CUST000073,Savings Account,2025-07-17,Debit,Shopping,UPI,3411.51,Success,Nevada
TXN0000005952,CUST000073,Loan Account,2026-05-15,Debit,Groceries,UPI,29644.47,Success,Nevada
TXN0000005953,CUST000073,Loan Account,2026-05-09,Debit,Groceries,UPI,20078.38,Success,Nevada
TXN0000005954,CUST000073,Savings Account,2025-11-26,Debit,Groceries,UPI,7967.67,Success,Nevada
TXN0000005955,CUST000073,Credit Card,2025-07-23,Credit,Salary Credit,UPI,136883.29,Success,Nevada
TXN0000005956,CUST000073,Credit Card,2026-04-03,Credit,Salary Credit,Internet Banking,197404.16,Success,Nevada
TXN0000005957,CUST000073,Savings Account,2026-04-19,Debit,Groceries,Mobile Banking,2156.22,Success,Nevada
TXN0000005958,CUST000073,Credit Card,2025-12-28,Debit,Shopping,UPI,14682.49,Success,Nevada
TXN0000005959,CUST000073,Credit Card,2026-01-02,Debit,Investment,POS,9063.85,Success,Nevada
TXN0000005960,CUST000073,Credit Card,2026-05-26,Debit,Restaurant,UPI,23014.08,Success,Nevada
TXN0000005961,CUST000073,Savings Account,2026-03-07,Debit,Groceries,UPI,26947.23,Success,Nevada
TXN0000005962,CUST000073,Credit Card,2025-07-09,Debit,Fuel,Internet Banking,22630.52,Success,Nevada
TXN0000005963,CUST000073,Loan Account,2026-05-22,Debit,Travel,Internet Banking,14269.2,Success,Nevada
TXN0000005964,CUST000073,Loan Account,2026-02-02,Debit,Insurance,Mobile Banking,29170.86,Success,Nevada
TXN0000005965,CUST000073,Loan Account,2026-02-28,Debit,Utilities,Mobile Banking,12150.18,Success,Nevada
TXN0000005966,CUST000073,Credit Card,2025-09-25,Debit,Loan EMI,ATM,17821.14,Success,Nevada
TXN0000005967,CUST000073,Savings Account,2025-11-06,Debit,Shopping,Mobile Banking,1530.25,Success,Nevada
TXN0000005968,CUST000073,Loan Account,2025-11-10,Debit,Travel,UPI,13123.8,Success,Nevada
TXN0000005969,CUST000073,Credit Card,2026-05-12,Debit,Groceries,Mobile Banking,8198.71,Success,Nevada
TXN0000005970,CUST000073,Loan Account,2025-11-22,Credit,Salary Credit,Mobile Banking,120277.25,Success,Nevada
TXN0000005971,CUST000073,Savings Account,2025-07-19,Debit,Shopping,Mobile Banking,13327.98,Success,Nevada
TXN0000005972,CUST000073,Credit Card,2026-05-05,Debit,Restaurant,UPI,26929.71,Success,Nevada
TXN0000005973,CUST000073,Loan Account,2025-10-27,Debit,Restaurant,UPI,4283.49,Success,Nevada
TXN0000005974,CUST000073,Credit Card,2026-01-26,Debit,Restaurant,Mobile Banking,11296.07,Success,Nevada
TXN0000005975,CUST000073,Savings Account,2025-09-09,Debit,Shopping,Internet Banking,19925.45,Success,Nevada
TXN0000005976,CUST000073,Credit Card,2025-11-22,Debit,Shopping,UPI,2345.84,Success,Nevada
TXN0000005977,CUST000073,Credit Card,2025-11-11,Debit,Insurance,UPI,4218.51,Success,Nevada
TXN0000005978,CUST000073,Loan Account,2026-05-26,Debit,Loan EMI,Internet Banking,29884.64,Success,Nevada
TXN0000005979,CUST000073,Loan Account,2025-07-19,Credit,Salary Credit,ATM,88489.21,Success,Nevada
TXN0000005980,CUST000073,Loan Account,2026-03-20,Debit,Shopping,UPI,10389.31,Success,Nevada
TXN0000005981,CUST000073,Credit Card,2026-01-17,Credit,Salary Credit,UPI,192921.11,Success,Nevada
TXN0000005982,CUST000073,Credit Card,2026-03-23,Debit,Shopping,Mobile Banking,25169.93,Success,Nevada
TXN0000005983,CUST000073,Credit Card,2026-06-25,Debit,Fuel,Internet Banking,6328.58,Failed,Nevada
TXN0000005984,CUST000073,Savings Account,2025-11-10,Credit,Loan Disbursement,Internet Banking,200578.06,Success,Nevada
TXN0000005985,CUST000073,Credit Card,2025-12-21,Debit,Restaurant,Mobile Banking,21496.47,Success,Nevada
TXN0000005986,CUST000073,Loan Account,2025-09-14,Debit,Entertainment,Mobile Banking,15441.41,Failed,Nevada
TXN0000005987,CUST000073,Credit Card,2025-12-14,Debit,Education,ATM,22326.05,Success,Nevada
TXN0000005988,CUST000073,Loan Account,2026-04-04,Debit,Shopping,UPI,18693.7,Success,Nevada
TXN0000005989,CUST000073,Loan Account,2026-02-12,Debit,Education,UPI,8661.88,Success,Nevada
TXN0000005990,CUST000073,Savings Account,2025-11-29,Debit,Groceries,Mobile Banking,14976.43,Success,Nevada
TXN0000005991,CUST000073,Savings Account,2026-02-16,Debit,Education,POS,14544.0,Success,Nevada
TXN0000005992,CUST000073,Credit Card,2026-04-01,Debit,Fuel,POS,29854.3,Success,Nevada
TXN0000005993,CUST000073,Savings Account,2026-01-14,Debit,Fuel,Internet Banking,25781.37,Success,Nevada
TXN0000005994,CUST000073,Loan Account,2025-11-07,Debit,Groceries,UPI,18586.7,Success,Nevada
TXN0000005995,CUST000073,Savings Account,2026-06-28,Debit,Restaurant,POS,7036.63,Success,Nevada
TXN0000005996,CUST000073,Loan Account,2026-06-29,Debit,Healthcare,Mobile Banking,22736.39,Success,Nevada
TXN0000005997,CUST000073,Credit Card,2025-09-18,Credit,Salary Credit,Mobile Banking,77132.14,Success,Nevada
TXN0000005998,CUST000073,Savings Account,2026-05-23,Debit,Travel,UPI,19082.02,Success,Nevada
TXN0000005999,CUST000073,Savings Account,2025-08-12,Debit,Utilities,ATM,27321.17,Success,Nevada
TXN0000006000,CUST000073,Savings Account,2026-05-15,Debit,Fuel,UPI,27132.24,Success,Nevada
TXN0000006001,CUST000073,Credit Card,2025-09-09,Debit,Loan EMI,UPI,27264.72,Success,Nevada
TXN0000006002,CUST000073,Savings Account,2025-09-23,Credit,Cash Deposit,UPI,31186.29,Success,Nevada
TXN0000006003,CUST000073,Credit Card,2025-07-25,Debit,Groceries,Mobile Banking,11655.74,Success,Nevada
TXN0000006004,CUST000073,Savings Account,2025-09-26,Debit,Groceries,Mobile Banking,17644.79,Success,Nevada
TXN0000006005,CUST000073,Credit Card,2026-04-18,Debit,Shopping,Internet Banking,25991.57,Success,Nevada
TXN0000006006,CUST000073,Loan Account,2025-09-30,Debit,Fuel,UPI,21865.68,Success,Nevada
TXN0000006007,CUST000073,Savings Account,2025-11-21,Debit,Healthcare,Mobile Banking,1282.13,Success,Nevada
TXN0000006008,CUST000073,Savings Account,2025-12-15,Debit,Travel,POS,29867.86,Success,Nevada
TXN0000006009,CUST000073,Credit Card,2025-08-26,Debit,Insurance,UPI,11222.51,Success,Nevada
TXN0000006010,CUST000073,Loan Account,2025-10-20,Debit,Insurance,Internet Banking,19376.94,Success,Nevada
TXN0000006011,CUST000073,Loan Account,2025-11-01,Debit,Shopping,POS,17192.18,Success,Nevada
TXN0000006012,CUST000073,Credit Card,2025-09-07,Debit,Restaurant,POS,20314.26,Success,Nevada
TXN0000006013,CUST000073,Credit Card,2025-11-05,Debit,Restaurant,UPI,13649.8,Success,Nevada
TXN0000006014,CUST000073,Savings Account,2025-11-24,Debit,Shopping,UPI,18880.72,Success,Nevada
TXN0000006015,CUST000073,Credit Card,2026-01-29,Credit,Refund,Mobile Banking,159281.87,Success,Nevada
TXN0000006016,CUST000073,Loan Account,2025-10-18,Debit,Groceries,UPI,10185.56,Success,Nevada
TXN0000006017,CUST000073,Credit Card,2026-05-17,Debit,Groceries,Mobile Banking,3247.3,Success,Nevada
TXN0000006018,CUST000073,Savings Account,2025-11-17,Debit,Travel,Mobile Banking,9115.08,Success,Nevada
TXN0000006019,CUST000073,Credit Card,2025-08-25,Credit,Salary Credit,Mobile Banking,123505.62,Success,Nevada
TXN0000006020,CUST000073,Savings Account,2026-06-06,Debit,Fuel,UPI,3289.48,Success,Nevada
TXN0000006021,CUST000073,Credit Card,2025-11-24,Debit,Groceries,UPI,10375.69,Success,Nevada
TXN0000006022,CUST000073,Savings Account,2025-07-16,Credit,Salary Credit,UPI,74252.29,Success,Nevada
TXN0000006023,CUST000073,Credit Card,2026-01-05,Credit,Cash Deposit,UPI,86927.2,Success,Nevada
TXN0000006024,CUST000073,Savings Account,2025-07-12,Debit,Shopping,UPI,7763.3,Success,Nevada
TXN0000006025,CUST000073,Savings Account,2025-09-07,Credit,Refund,POS,125193.59,Success,Nevada
TXN0000006026,CUST000073,Savings Account,2025-08-04,Debit,Groceries,Mobile Banking,25402.33,Success,Nevada
TXN0000006027,CUST000073,Loan Account,2025-08-27,Debit,Groceries,Mobile Banking,5538.06,Success,Nevada
TXN0000006028,CUST000073,Savings Account,2026-07-08,Credit,Salary Credit,Mobile Banking,188344.3,Success,Nevada
TXN0000006029,CUST000073,Credit Card,2025-12-14,Debit,Shopping,Internet Banking,8827.79,Success,Nevada
TXN0000006030,CUST000073,Savings Account,2026-01-15,Credit,Salary Credit,Mobile Banking,44126.89,Success,Nevada
TXN0000006031,CUST000073,Loan Account,2025-07-09,Debit,Fuel,UPI,14657.86,Success,Nevada
TXN0000006032,CUST000073,Credit Card,2026-03-06,Credit,Salary Credit,UPI,93137.42,Success,Nevada
TXN0000006033,CUST000073,Loan Account,2025-12-12,Debit,Restaurant,Mobile Banking,10511.36,Success,Nevada
TXN0000006034,CUST000073,Loan Account,2026-02-18,Credit,Salary Credit,UPI,160095.7,Success,Nevada
TXN0000006035,CUST000074,Credit Card,2026-02-27,Debit,Shopping,UPI,6836.81,Success,Florida
TXN0000006036,CUST000074,Savings Account,2026-02-19,Debit,Fuel,POS,2670.2,Success,Florida
TXN0000006037,CUST000074,Credit Card,2025-08-03,Debit,Travel,UPI,11478.27,Success,Florida
TXN0000006038,CUST000074,Credit Card,2026-02-26,Debit,Utilities,Mobile Banking,11815.23,Success,Florida
TXN0000006039,CUST000074,Savings Account,2026-02-05,Debit,Groceries,UPI,11769.05,Success,Florida
TXN0000006040,CUST000074,Savings Account,2026-05-31,Debit,Groceries,Mobile Banking,1304.99,Success,Florida
TXN0000006041,CUST000074,Savings Account,2025-12-15,Debit,Travel,POS,5634.75,Success,Florida
TXN0000006042,CUST000074,Credit Card,2026-02-10,Debit,Travel,UPI,5228.44,Success,Florida
TXN0000006043,CUST000074,Credit Card,2026-04-25,Debit,Investment,ATM,11325.69,Success,Florida
TXN0000006044,CUST000074,Credit Card,2026-06-16,Debit,Restaurant,UPI,8185.5,Success,Florida
TXN0000006045,CUST000074,Savings Account,2025-12-10,Debit,Fuel,Internet Banking,10201.68,Success,Florida
TXN0000006046,CUST000074,Credit Card,2026-06-06,Credit,Investment Redemption,UPI,49982.06,Success,Florida
TXN0000006047,CUST000074,Savings Account,2025-11-23,Debit,Shopping,Mobile Banking,4774.79,Success,Florida
TXN0000006048,CUST000074,Savings Account,2026-02-23,Debit,Groceries,UPI,9974.03,Success,Florida
TXN0000006049,CUST000074,Credit Card,2025-12-20,Debit,Shopping,UPI,10239.55,Success,Florida
TXN0000006050,CUST000074,Savings Account,2026-01-24,Debit,Groceries,Mobile Banking,4147.84,Success,Florida
TXN0000006051,CUST000074,Credit Card,2026-01-11,Debit,Shopping,Mobile Banking,1664.75,Success,Florida
TXN0000006052,CUST000074,Credit Card,2025-11-08,Debit,Utilities,UPI,13268.38,Success,Florida
TXN0000006053,CUST000074,Savings Account,2025-10-10,Debit,Fuel,POS,5831.99,Success,Florida
TXN0000006054,CUST000074,Savings Account,2025-07-21,Credit,Salary Credit,UPI,14116.67,Success,Florida
TXN0000006055,CUST000074,Credit Card,2025-09-11,Debit,Healthcare,Mobile Banking,3064.71,Success,Florida
TXN0000006056,CUST000074,Savings Account,2026-01-04,Debit,Groceries,Mobile Banking,9708.82,Success,Florida
TXN0000006057,CUST000074,Savings Account,2025-12-04,Credit,Interest Credit,POS,65994.37,Success,Florida
TXN0000006058,CUST000074,Savings Account,2026-04-12,Debit,Entertainment,UPI,11884.61,Success,Florida
TXN0000006059,CUST000074,Credit Card,2025-08-21,Debit,Restaurant,Mobile Banking,12221.93,Success,Florida
TXN0000006060,CUST000074,Savings Account,2026-05-23,Debit,Utilities,Mobile Banking,8234.37,Success,Florida
TXN0000006061,CUST000074,Savings Account,2025-12-08,Debit,Fuel,UPI,6372.57,Success,Florida
