session_id,customer_id,login_datetime,login_channel,device_type,login_status,session_duration_minutes,activity_type,transactions_in_session,biometric_login,state
SESS0000002389,CUST000084,2026-06-30 10:07:32.202419,Mobile App,Android,Success,14,Balance Enquiry,0,No,Virginia
SESS0000002390,CUST000084,2025-12-17 10:12:32.202434,Mobile App,Android,Success,11,Offer Browsing,0,Yes,Virginia
SESS0000002391,CUST000085,2025-12-18 15:53:32.202500,Web Portal,Android,Success,2,Balance Enquiry,0,No,Wyoming
SESS0000002392,CUST000085,2025-08-16 20:40:32.202518,Web Portal,Android,Success,10,Profile Update,0,Yes,Wyoming
SESS0000002393,CUST000085,2026-06-11 02:26:32.202534,Mobile App,Windows,Success,18,Loan Account View,0,No,Wyoming
SESS0000002394,CUST000085,2025-09-07 10:26:32.202550,Mobile App,Android,Success,2,Bill Payment,1,No,Wyoming
SESS0000002395,CUST000085,2026-06-12 16:00:32.202566,Mobile App,Android,Success,3,Credit Card Payment,1,Yes,Wyoming
SESS0000002396,CUST000085,2025-11-21 09:03:32.202581,Mobile App,MacBook,Success,17,Profile Update,0,No,Wyoming
SESS0000002397,CUST000085,2025-11-04 20:16:32.202597,Web Portal,Android,Success,14,Bill Payment,0,No,Wyoming
SESS0000002398,CUST000085,2025-12-23 20:52:32.202612,Web Portal,iPhone,Success,12,Credit Card Payment,0,Yes,Wyoming
SESS0000002399,CUST000085,2026-03-19 22:22:32.202627,Mobile App,iPhone,Success,7,Balance Enquiry,0,Yes,Wyoming
SESS0000002400,CUST000085,2025-10-12 04:23:32.202643,Mobile App,Android,Success,13,Loan Account View,0,Yes,Wyoming
SESS0000002401,CUST000085,2026-03-07 08:41:32.202658,Mobile App,Android,Success,2,Balance Enquiry,0,No,Wyoming
SESS0000002402,CUST000085,2025-11-06 09:25:32.202674,Mobile App,Android,Success,3,Bill Payment,0,Yes,Wyoming
SESS0000002403,CUST000085,2025-12-31 08:52:32.202689,Mobile App,Android,Success,10,Bill Payment,0,Yes,Wyoming
SESS0000002404,CUST000085,2026-01-05 02:17:32.202724,Web Portal,Android,Success,3,Reward Redemption,1,Yes,Wyoming
SESS0000002405,CUST000085,2025-10-05 04:52:32.202737,Web Portal,iPhone,Failed,3,Login Failed,0,Yes,Wyoming
SESS0000002406,CUST000085,2025-12-21 16:17:32.202753,Mobile App,iPhone,Success,2,Bill Payment,0,Yes,Wyoming
SESS0000002407,CUST000085,2025-09-24 08:27:32.202768,Mobile App,Android,Success,12,Bill Payment,0,Yes,Wyoming
SESS0000002408,CUST000085,2025-10-10 07:35:32.202784,Web Portal,iPhone,Success,2,Balance Enquiry,0,Yes,Wyoming
SESS0000002409,CUST000085,2025-10-11 13:46:32.202800,Mobile App,Windows,Success,17,Statement Download,0,No,Wyoming
SESS0000002410,CUST000085,2026-05-05 14:28:32.202816,Web Portal,MacBook,Success,3,Balance Enquiry,0,No,Wyoming
SESS0000002411,CUST000085,2026-02-11 13:47:32.202828,Mobile App,Android,Failed,3,Login Failed,0,Yes,Wyoming
SESS0000002412,CUST000085,2025-10-22 10:57:32.202844,Web Portal,Android,Success,2,Bill Payment,1,Yes,Wyoming
SESS0000002413,CUST000085,2025-09-18 18:03:32.202860,Mobile App,Android,Success,4,Bill Payment,0,No,Wyoming
SESS0000002414,CUST000085,2025-12-25 22:02:32.202875,Mobile App,iPhone,Success,10,Offer Browsing,0,Yes,Wyoming
SESS0000002415,CUST000085,2026-02-27 08:58:32.202891,Mobile App,Android,Success,7,Balance Enquiry,0,No,Wyoming
SESS0000002416,CUST000085,2026-05-31 07:27:32.202906,Web Portal,Android,Success,3,Reward Redemption,0,Yes,Wyoming
SESS0000002417,CUST000085,2026-01-19 06:33:32.202921,Mobile App,Android,Success,9,Funds Transfer,0,Yes,Wyoming
SESS0000002418,CUST000085,2025-07-21 13:16:32.202937,Mobile App,Windows,Success,4,Offer Browsing,0,No,Wyoming
SESS0000002419,CUST000085,2026-06-27 11:08:32.202953,Mobile App,Android,Success,6,Funds Transfer,2,Yes,Wyoming
SESS0000002420,CUST000085,2025-10-31 02:28:32.202968,Mobile App,Android,Success,10,Bill Payment,1,Yes,Wyoming
SESS0000002421,CUST000086,2026-02-27 17:49:32.203041,Mobile App,Windows,Success,2,Statement Download,0,No,Colorado
SESS0000002422,CUST000086,2026-04-24 05:52:32.203060,Web Portal,Android,Success,5,Balance Enquiry,0,Yes,Colorado
SESS0000002423,CUST000086,2026-06-23 16:43:32.203076,Mobile App,Android,Success,7,Balance Enquiry,0,Yes,Colorado
SESS0000002424,CUST000086,2025-10-20 03:03:32.203092,Web Portal,Android,Success,11,Bill Payment,0,Yes,Colorado
SESS0000002425,CUST000086,2026-03-12 18:50:32.203108,Web Portal,Android,Success,4,Balance Enquiry,0,Yes,Colorado
SESS0000002426,CUST000086,2025-09-30 08:09:32.203123,Mobile App,Android,Success,6,Funds Transfer,0,Yes,Colorado
SESS0000002427,CUST000086,2026-01-22 15:07:32.203139,Mobile App,iPhone,Success,4,Profile Update,0,Yes,Colorado
SESS0000002428,CUST000086,2025-08-26 07:33:32.203154,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,Colorado
SESS0000002429,CUST000086,2026-05-01 13:02:32.203170,Mobile App,iPhone,Success,3,Funds Transfer,1,No,Colorado
SESS0000002430,CUST000086,2026-03-29 02:56:32.203186,Web Portal,iPhone,Success,2,Profile Update,0,No,Colorado
SESS0000002431,CUST000086,2026-03-17 13:50:32.203201,Web Portal,Android,Success,10,Profile Update,0,Yes,Colorado
SESS0000002432,CUST000086,2026-02-28 06:00:32.203230,Web Portal,iPhone,Success,2,Balance Enquiry,0,Yes,Colorado
SESS0000002433,CUST000086,2026-02-09 17:56:32.203261,Mobile App,Android,Success,2,Credit Card Payment,1,Yes,Colorado
SESS0000002434,CUST000086,2025-09-11 12:59:32.203290,Mobile App,Android,Success,6,Credit Card Payment,0,Yes,Colorado
SESS0000002435,CUST000086,2026-05-18 17:31:32.203306,Mobile App,MacBook,Success,8,Bill Payment,1,No,Colorado
SESS0000002436,CUST000086,2026-01-23 00:24:32.203322,Mobile App,iPhone,Success,5,Balance Enquiry,0,No,Colorado
SESS0000002437,CUST000086,2025-10-27 05:06:32.203337,Web Portal,iPhone,Success,3,Profile Update,0,Yes,Colorado
SESS0000002438,CUST000086,2026-01-26 00:34:32.203353,Mobile App,Android,Success,9,Balance Enquiry,0,Yes,Colorado
SESS0000002439,CUST000086,2026-02-16 23:40:32.203368,Mobile App,Android,Success,15,Balance Enquiry,0,Yes,Colorado
SESS0000002440,CUST000086,2025-09-08 02:10:32.203383,Web Portal,Windows,Success,6,Funds Transfer,2,No,Colorado
SESS0000002441,CUST000086,2026-01-20 18:28:32.203400,Mobile App,iPhone,Success,4,Funds Transfer,2,Yes,Colorado
SESS0000002442,CUST000086,2025-09-04 21:23:32.203415,Mobile App,Android,Success,9,Statement Download,0,Yes,Colorado
SESS0000002443,CUST000086,2025-11-24 08:57:32.203431,Mobile App,iPhone,Success,2,Funds Transfer,0,Yes,Colorado
SESS0000002444,CUST000086,2026-06-19 13:21:32.203446,Mobile App,Windows,Success,7,Bill Payment,1,No,Colorado
SESS0000002445,CUST000086,2025-10-18 11:00:32.203462,Mobile App,iPhone,Success,7,Funds Transfer,0,Yes,Colorado
SESS0000002446,CUST000086,2026-02-15 04:20:32.203477,Mobile App,Android,Success,7,Balance Enquiry,0,Yes,Colorado
SESS0000002447,CUST000086,2026-05-15 20:19:32.203493,Web Portal,Android,Success,5,Bill Payment,1,Yes,Colorado
SESS0000002448,CUST000086,2025-10-19 05:31:32.203509,Mobile App,iPhone,Success,10,Bill Payment,0,Yes,Colorado
SESS0000002449,CUST000086,2026-03-06 15:32:32.203524,Web Portal,iPhone,Success,2,Funds Transfer,2,Yes,Colorado
SESS0000002450,CUST000086,2025-08-08 07:27:32.203536,Mobile App,iPhone,Failed,5,Login Failed,0,Yes,Colorado
SESS0000002451,CUST000086,2025-12-02 12:53:32.203552,Mobile App,Android,Success,4,Offer Browsing,0,Yes,Colorado
SESS0000002452,CUST000086,2026-02-26 09:56:32.203567,Mobile App,Android,Success,3,Credit Card Payment,0,Yes,Colorado
SESS0000002453,CUST000086,2026-01-03 00:23:32.203583,Mobile App,iPhone,Success,3,Balance Enquiry,0,No,Colorado
SESS0000002454,CUST000086,2026-02-01 20:15:32.203599,Mobile App,Android,Success,6,Funds Transfer,0,Yes,Colorado
SESS0000002455,CUST000086,2025-07-21 20:22:32.203614,Mobile App,iPhone,Success,6,Reward Redemption,0,Yes,Colorado
SESS0000002456,CUST000086,2026-02-14 17:02:32.203630,Web Portal,Android,Success,10,Balance Enquiry,0,Yes,Colorado
SESS0000002457,CUST000086,2026-03-16 14:29:32.203645,Web Portal,Android,Success,3,Balance Enquiry,0,Yes,Colorado
SESS0000002458,CUST000086,2026-02-12 21:49:32.203660,Mobile App,Android,Success,13,Statement Download,0,Yes,Colorado
SESS0000002459,CUST000086,2026-01-21 15:40:32.203675,Mobile App,Android,Success,4,Funds Transfer,2,Yes,Colorado
SESS0000002460,CUST000086,2025-12-10 13:47:32.203705,Mobile App,MacBook,Success,3,Balance Enquiry,0,No,Colorado
SESS0000002461,CUST000086,2026-05-13 12:11:32.203723,Mobile App,Android,Success,12,Funds Transfer,1,Yes,Colorado
SESS0000002462,CUST000086,2026-01-23 16:49:32.203738,Mobile App,iPhone,Success,13,Balance Enquiry,0,No,Colorado
SESS0000002463,CUST000086,2026-01-03 04:59:32.203754,Mobile App,Android,Success,11,Credit Card Payment,0,Yes,Colorado
SESS0000002464,CUST000086,2026-05-05 04:04:32.203769,Mobile App,Android,Success,5,Bill Payment,0,No,Colorado
SESS0000002465,CUST000086,2026-03-11 21:09:32.203785,Mobile App,iPhone,Success,3,Offer Browsing,0,Yes,Colorado
SESS0000002466,CUST000086,2025-12-15 22:53:32.203800,Mobile App,Android,Success,3,Balance Enquiry,0,No,Colorado
SESS0000002467,CUST000086,2025-07-27 16:52:32.203816,Mobile App,Android,Success,2,Funds Transfer,1,No,Colorado
SESS0000002468,CUST000086,2026-03-23 22:23:32.203831,Mobile App,MacBook,Success,4,Balance Enquiry,0,No,Colorado
SESS0000002469,CUST000086,2026-05-31 23:36:32.203847,Mobile App,Windows,Success,7,Funds Transfer,2,No,Colorado
SESS0000002470,CUST000086,2025-12-26 20:38:32.203862,Mobile App,Android,Success,2,Bill Payment,1,Yes,Colorado
SESS0000002471,CUST000087,2026-04-25 01:03:32.203943,Mobile App,Windows,Success,5,Balance Enquiry,0,No,Massachusetts
SESS0000002472,CUST000087,2025-10-07 02:27:32.203962,Mobile App,Android,Success,3,Funds Transfer,2,Yes,Massachusetts
SESS0000002473,CUST000087,2026-05-29 11:51:32.203978,Web Portal,iPhone,Success,2,Credit Card Payment,0,Yes,Massachusetts
SESS0000002474,CUST000087,2025-10-30 04:17:32.203995,Web Portal,Android,Success,17,Credit Card Payment,1,No,Massachusetts
SESS0000002475,CUST000087,2026-04-09 05:48:32.204011,Mobile App,Android,Success,5,Statement Download,0,No,Massachusetts
SESS0000002476,CUST000087,2025-12-07 06:47:32.204027,Mobile App,Android,Success,2,Loan Account View,0,Yes,Massachusetts
SESS0000002477,CUST000087,2026-04-20 04:44:32.204042,Mobile App,Android,Success,13,Offer Browsing,0,Yes,Massachusetts
SESS0000002478,CUST000087,2025-11-26 17:17:32.204057,Mobile App,Android,Success,19,Funds Transfer,0,Yes,Massachusetts
SESS0000002479,CUST000087,2026-03-27 14:33:32.204072,Web Portal,Android,Success,15,Bill Payment,0,No,Massachusetts
SESS0000002480,CUST000087,2025-09-13 01:05:32.204088,Web Portal,Android,Success,8,Balance Enquiry,0,Yes,Massachusetts
SESS0000002481,CUST000087,2026-06-29 14:41:32.204103,Mobile App,MacBook,Success,10,Statement Download,0,No,Massachusetts
SESS0000002482,CUST000087,2025-11-02 13:54:32.204119,Mobile App,iPhone,Success,9,Credit Card Payment,1,Yes,Massachusetts
SESS0000002483,CUST000087,2025-09-30 22:54:32.204134,Mobile App,iPhone,Success,9,Balance Enquiry,0,Yes,Massachusetts
SESS0000002484,CUST000087,2026-06-20 22:18:32.204150,Mobile App,Android,Success,5,Reward Redemption,0,No,Massachusetts
SESS0000002485,CUST000087,2026-01-10 19:59:32.204165,Mobile App,Android,Success,3,Funds Transfer,0,Yes,Massachusetts
SESS0000002486,CUST000087,2026-01-02 21:27:32.204180,Mobile App,MacBook,Success,9,Offer Browsing,0,No,Massachusetts
SESS0000002487,CUST000087,2026-01-31 08:24:32.204196,Mobile App,Android,Success,7,Credit Card Payment,1,Yes,Massachusetts
SESS0000002488,CUST000087,2026-02-14 14:52:32.204211,Mobile App,iPhone,Success,4,Bill Payment,0,No,Massachusetts
SESS0000002489,CUST000087,2026-03-08 02:18:32.204226,Mobile App,iPhone,Success,9,Balance Enquiry,0,Yes,Massachusetts
SESS0000002490,CUST000087,2025-10-08 13:30:32.204242,Mobile App,Android,Success,5,Bill Payment,1,Yes,Massachusetts
SESS0000002491,CUST000087,2026-01-04 00:58:32.204257,Mobile App,Android,Success,5,Statement Download,0,Yes,Massachusetts
SESS0000002492,CUST000087,2025-10-24 05:07:32.204272,Mobile App,iPhone,Success,2,Balance Enquiry,0,Yes,Massachusetts
SESS0000002493,CUST000087,2026-02-26 05:29:32.204288,Mobile App,Android,Success,3,Funds Transfer,0,No,Massachusetts
SESS0000002494,CUST000087,2025-07-19 14:43:32.204303,Mobile App,Android,Success,10,Offer Browsing,0,No,Massachusetts
SESS0000002495,CUST000087,2026-03-06 05:25:32.204318,Mobile App,Android,Success,2,Balance Enquiry,0,Yes,Massachusetts
SESS0000002496,CUST000088,2026-06-18 13:08:32.204386,Mobile App,iPhone,Success,5,Profile Update,0,No,Oklahoma
SESS0000002497,CUST000088,2026-02-06 23:25:32.204405,Mobile App,Android,Success,10,Balance Enquiry,0,Yes,Oklahoma
SESS0000002498,CUST000088,2025-08-30 17:43:32.204421,Mobile App,Android,Success,4,Statement Download,0,Yes,Oklahoma
SESS0000002499,CUST000088,2026-02-28 19:47:32.204437,Web Portal,Windows,Success,3,Funds Transfer,2,No,Oklahoma
SESS0000002500,CUST000088,2026-04-25 21:24:32.204453,Web Portal,Android,Success,9,Loan Account View,0,Yes,Oklahoma
SESS0000002501,CUST000088,2025-11-10 06:59:32.204468,Mobile App,iPhone,Success,15,Service Request,0,Yes,Oklahoma
SESS0000002502,CUST000088,2025-09-13 19:04:32.204485,Mobile App,Android,Success,2,Offer Browsing,0,Yes,Oklahoma
SESS0000002503,CUST000088,2025-07-15 23:04:32.204497,Mobile App,Android,Failed,3,Login Failed,0,Yes,Oklahoma
SESS0000002504,CUST000088,2025-11-04 22:02:32.204513,Mobile App,Android,Success,12,Statement Download,0,Yes,Oklahoma
SESS0000002505,CUST000088,2026-05-01 18:19:32.204528,Mobile App,Android,Success,9,Funds Transfer,2,Yes,Oklahoma
SESS0000002506,CUST000088,2026-05-17 05:15:32.204543,Mobile App,Android,Success,3,Statement Download,0,Yes,Oklahoma
SESS0000002507,CUST000088,2026-06-03 23:51:32.204559,Mobile App,iPhone,Success,3,Balance Enquiry,0,Yes,Oklahoma
SESS0000002508,CUST000088,2026-05-02 21:13:32.204574,Mobile App,Android,Success,9,Loan Account View,0,Yes,Oklahoma
SESS0000002509,CUST000088,2025-12-07 14:57:32.204589,Mobile App,Android,Success,20,Balance Enquiry,0,Yes,Oklahoma
SESS0000002510,CUST000088,2026-02-07 14:44:32.204604,Web Portal,Android,Success,3,Funds Transfer,2,Yes,Oklahoma
SESS0000002511,CUST000088,2025-12-25 03:40:32.204620,Mobile App,Windows,Success,4,Funds Transfer,2,No,Oklahoma
SESS0000002512,CUST000088,2025-07-18 23:59:32.204635,Mobile App,iPhone,Success,2,Balance Enquiry,0,Yes,Oklahoma
SESS0000002513,CUST000088,2026-05-22 17:29:32.204650,Web Portal,Android,Success,3,Loan Account View,0,Yes,Oklahoma
SESS0000002514,CUST000088,2025-11-03 23:53:32.204666,Mobile App,Android,Success,4,Statement Download,0,Yes,Oklahoma
SESS0000002515,CUST000088,2025-10-23 01:49:32.204682,Mobile App,Android,Success,12,Balance Enquiry,0,Yes,Oklahoma
SESS0000002516,CUST000088,2025-08-15 20:55:32.204717,Web Portal,Android,Success,4,Loan Account View,0,Yes,Oklahoma
SESS0000002517,CUST000088,2025-10-25 20:32:32.204734,Mobile App,Android,Success,2,Profile Update,0,Yes,Oklahoma
SESS0000002518,CUST000088,2025-11-14 09:30:32.204749,Mobile App,iPhone,Success,3,Balance Enquiry,0,No,Oklahoma
SESS0000002519,CUST000088,2026-02-28 15:29:32.204764,Mobile App,Android,Success,3,Statement Download,0,No,Oklahoma
SESS0000002520,CUST000088,2025-09-15 02:20:32.204780,Web Portal,Android,Success,5,Credit Card Payment,0,Yes,Oklahoma
SESS0000002521,CUST000088,2026-01-04 22:51:32.204795,Mobile App,MacBook,Success,4,Reward Redemption,1,No,Oklahoma
SESS0000002522,CUST000089,2025-10-17 19:18:32.204869,Web Portal,Android,Success,5,Reward Redemption,1,No,Vermont
SESS0000002523,CUST000089,2025-10-02 21:56:32.204888,Mobile App,iPhone,Success,5,Credit Card Payment,1,Yes,Vermont
SESS0000002524,CUST000089,2025-09-12 22:34:32.204904,Web Portal,Windows,Success,3,Bill Payment,1,No,Vermont
SESS0000002525,CUST000089,2026-05-03 19:14:32.204920,Mobile App,iPhone,Success,3,Balance Enquiry,0,Yes,Vermont
SESS0000002526,CUST000089,2026-04-26 00:03:32.204935,Mobile App,iPhone,Success,5,Balance Enquiry,0,Yes,Vermont
SESS0000002527,CUST000089,2026-06-18 23:34:32.204948,Mobile App,Android,Failed,2,Login Failed,0,Yes,Vermont
SESS0000002528,CUST000089,2025-08-16 20:49:32.204963,Mobile App,iPhone,Success,16,Funds Transfer,0,Yes,Vermont
SESS0000002529,CUST000089,2025-08-01 07:55:32.204979,Web Portal,Android,Success,10,Funds Transfer,2,Yes,Vermont
SESS0000002530,CUST000089,2025-07-20 20:53:32.204995,Mobile App,Android,Success,2,Statement Download,0,Yes,Vermont
SESS0000002531,CUST000089,2025-08-23 06:07:32.205011,Mobile App,Windows,Success,8,Profile Update,0,No,Vermont
SESS0000002532,CUST000089,2026-04-16 14:52:32.205027,Mobile App,Android,Success,6,Funds Transfer,2,Yes,Vermont
SESS0000002533,CUST000089,2026-02-07 07:08:32.205042,Mobile App,Android,Success,3,Funds Transfer,2,Yes,Vermont
SESS0000002534,CUST000089,2026-02-05 16:05:32.205058,Web Portal,iPhone,Success,7,Balance Enquiry,0,Yes,Vermont
SESS0000002535,CUST000089,2026-02-12 16:30:32.205070,Mobile App,Android,Failed,3,Login Failed,0,No,Vermont
SESS0000002536,CUST000089,2025-09-29 15:54:32.205086,Mobile App,iPhone,Success,8,Balance Enquiry,0,Yes,Vermont
SESS0000002537,CUST000089,2025-08-31 09:12:32.205101,Mobile App,Android,Success,3,Offer Browsing,0,Yes,Vermont
SESS0000002538,CUST000089,2026-03-26 07:30:32.205117,Web Portal,Android,Success,8,Reward Redemption,0,Yes,Vermont
SESS0000002539,CUST000089,2025-07-19 11:20:32.205133,Mobile App,Android,Success,5,Credit Card Payment,1,Yes,Vermont
SESS0000002540,CUST000089,2025-08-25 14:21:32.205149,Mobile App,Android,Success,12,Balance Enquiry,0,Yes,Vermont
SESS0000002541,CUST000089,2025-08-26 00:39:32.205164,Mobile App,Android,Success,10,Bill Payment,0,Yes,Vermont
SESS0000002542,CUST000089,2025-07-26 22:22:32.205179,Mobile App,Android,Success,3,Loan Account View,0,Yes,Vermont
SESS0000002543,CUST000089,2026-04-22 09:29:32.205195,Mobile App,Android,Success,11,Balance Enquiry,0,No,Vermont
SESS0000002544,CUST000089,2026-05-26 16:23:32.205210,Mobile App,iPhone,Success,12,Balance Enquiry,0,Yes,Vermont
SESS0000002545,CUST000089,2026-05-12 09:31:32.205225,Mobile App,Android,Success,3,Loan Account View,0,No,Vermont
SESS0000002546,CUST000089,2026-02-27 00:47:32.205241,Mobile App,Android,Success,4,Reward Redemption,0,No,Vermont
SESS0000002547,CUST000089,2026-03-15 14:25:32.205256,Mobile App,Android,Success,3,Bill Payment,0,Yes,Vermont
SESS0000002548,CUST000089,2025-08-08 19:30:32.205271,Web Portal,Android,Success,18,Credit Card Payment,0,No,Vermont
SESS0000002549,CUST000089,2026-03-25 15:50:32.205287,Mobile App,MacBook,Success,5,Bill Payment,1,No,Vermont
SESS0000002550,CUST000089,2025-12-16 19:39:32.205302,Mobile App,Android,Success,7,Loan Account View,0,Yes,Vermont
SESS0000002551,CUST000089,2026-07-04 16:40:32.205317,Mobile App,Android,Success,8,Statement Download,0,Yes,Vermont
SESS0000002552,CUST000090,2026-01-16 23:28:32.205385,Mobile App,Android,Success,10,Balance Enquiry,0,Yes,Vermont
SESS0000002553,CUST000090,2025-09-16 02:06:32.205404,Mobile App,iPhone,Success,10,Statement Download,0,Yes,Vermont
SESS0000002554,CUST000090,2026-03-21 21:28:32.205420,Mobile App,Android,Success,14,Statement Download,0,Yes,Vermont
SESS0000002555,CUST000090,2025-09-24 10:42:32.205436,Mobile App,Android,Success,9,Funds Transfer,2,Yes,Vermont
SESS0000002556,CUST000090,2025-12-10 08:49:32.205452,Mobile App,MacBook,Success,17,Balance Enquiry,0,No,Vermont
SESS0000002557,CUST000090,2025-12-19 09:46:32.205467,Mobile App,Android,Success,3,Credit Card Payment,0,Yes,Vermont
SESS0000002558,CUST000090,2026-06-19 14:01:32.205483,Mobile App,Android,Success,4,Funds Transfer,1,No,Vermont
SESS0000002559,CUST000090,2025-10-03 13:32:32.205498,Mobile App,Android,Success,3,Funds Transfer,0,Yes,Vermont
SESS0000002560,CUST000090,2025-12-28 15:12:32.205514,Mobile App,Android,Success,9,Offer Browsing,0,Yes,Vermont
SESS0000002561,CUST000090,2026-04-09 17:52:32.205529,Mobile App,iPhone,Success,9,Reward Redemption,1,No,Vermont
SESS0000002562,CUST000090,2025-11-19 15:00:32.205545,Web Portal,Windows,Success,8,Service Request,0,No,Vermont
SESS0000002563,CUST000090,2025-12-03 17:17:32.205560,Mobile App,MacBook,Success,6,Funds Transfer,1,No,Vermont
SESS0000002564,CUST000090,2025-10-14 04:26:32.205576,Mobile App,MacBook,Success,7,Loan Account View,0,No,Vermont
SESS0000002565,CUST000090,2025-10-10 09:43:32.205591,Mobile App,iPhone,Success,10,Loan Account View,0,Yes,Vermont
SESS0000002566,CUST000090,2025-09-01 23:12:32.205607,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,Vermont
SESS0000002567,CUST000090,2026-03-07 08:25:32.205622,Mobile App,iPhone,Success,4,Profile Update,0,Yes,Vermont
SESS0000002568,CUST000090,2026-04-11 01:18:32.205637,Mobile App,Android,Success,6,Balance Enquiry,0,Yes,Vermont
SESS0000002569,CUST000090,2025-09-17 06:59:32.205653,Mobile App,Android,Success,9,Credit Card Payment,1,Yes,Vermont
SESS0000002570,CUST000090,2025-12-07 17:21:32.205668,Web Portal,Android,Success,2,Reward Redemption,0,Yes,Vermont
SESS0000002571,CUST000090,2026-03-11 06:34:32.205684,Mobile App,iPhone,Success,5,Credit Card Payment,0,Yes,Vermont
SESS0000002572,CUST000090,2025-07-21 19:23:32.205718,Mobile App,Android,Success,2,Bill Payment,0,No,Vermont
SESS0000002573,CUST000090,2025-11-21 05:13:32.205734,Mobile App,Android,Success,15,Bill Payment,1,No,Vermont
SESS0000002574,CUST000090,2026-04-10 20:32:32.205750,Web Portal,Windows,Success,8,Statement Download,0,No,Vermont
SESS0000002575,CUST000090,2025-11-03 11:34:32.205765,Mobile App,Windows,Success,8,Balance Enquiry,0,No,Vermont
SESS0000002576,CUST000090,2025-12-08 06:53:32.205781,Mobile App,Android,Success,9,Balance Enquiry,0,Yes,Vermont
SESS0000002577,CUST000090,2025-10-13 03:15:32.205796,Mobile App,Android,Success,4,Credit Card Payment,0,Yes,Vermont
SESS0000002578,CUST000090,2026-02-27 08:53:32.205812,Mobile App,Android,Success,20,Balance Enquiry,0,Yes,Vermont
SESS0000002579,CUST000090,2026-02-04 02:04:32.205827,Web Portal,iPhone,Success,4,Loan Account View,0,Yes,Vermont
SESS0000002580,CUST000090,2025-11-16 17:14:32.205843,Mobile App,Android,Success,2,Bill Payment,1,Yes,Vermont
SESS0000002581,CUST000090,2025-09-30 11:29:32.205858,Mobile App,Android,Success,5,Bill Payment,0,Yes,Vermont
SESS0000002582,CUST000090,2026-01-04 17:24:32.205874,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,Vermont
SESS0000002583,CUST000090,2026-07-08 17:05:32.205889,Mobile App,Android,Success,6,Funds Transfer,0,Yes,Vermont
SESS0000002584,CUST000090,2025-10-10 20:45:32.205905,Mobile App,Android,Success,5,Funds Transfer,0,Yes,Vermont
SESS0000002585,CUST000090,2026-02-19 01:00:32.205920,Mobile App,iPhone,Success,9,Credit Card Payment,0,Yes,Vermont
SESS0000002586,CUST000090,2025-11-07 07:34:32.205936,Web Portal,Windows,Success,4,Funds Transfer,0,No,Vermont
SESS0000002587,CUST000090,2025-10-24 13:49:32.205951,Web Portal,Android,Success,9,Balance Enquiry,0,Yes,Vermont
SESS0000002588,CUST000090,2026-04-23 16:06:32.205967,Mobile App,Windows,Success,20,Statement Download,0,No,Vermont
SESS0000002589,CUST000090,2026-01-13 11:18:32.205982,Mobile App,Android,Success,5,Funds Transfer,1,No,Vermont
SESS0000002590,CUST000090,2025-11-14 08:28:32.205994,Mobile App,iPhone,Failed,5,Login Failed,0,Yes,Vermont
SESS0000002591,CUST000090,2025-11-05 06:10:32.206009,Mobile App,Android,Success,9,Funds Transfer,2,Yes,Vermont
SESS0000002592,CUST000091,2025-09-04 11:05:32.206083,Mobile App,iPhone,Success,14,Funds Transfer,1,Yes,Michigan
SESS0000002593,CUST000091,2026-03-12 03:09:32.206101,Web Portal,Android,Success,3,Funds Transfer,2,No,Michigan
SESS0000002594,CUST000091,2025-07-15 18:21:32.206117,Mobile App,Android,Success,4,Loan Account View,0,No,Michigan
SESS0000002595,CUST000091,2026-03-11 10:34:32.206133,Mobile App,Android,Success,3,Statement Download,0,Yes,Michigan
SESS0000002596,CUST000091,2026-02-21 03:03:32.206149,Mobile App,MacBook,Success,18,Bill Payment,0,No,Michigan
SESS0000002597,CUST000091,2026-02-07 05:23:32.206165,Mobile App,Android,Success,4,Reward Redemption,1,Yes,Michigan
SESS0000002598,CUST000091,2026-04-19 03:59:32.206180,Mobile App,iPhone,Success,3,Funds Transfer,2,No,Michigan
SESS0000002599,CUST000091,2026-03-26 08:31:32.206196,Web Portal,MacBook,Success,3,Funds Transfer,2,No,Michigan
SESS0000002600,CUST000091,2025-07-27 11:12:32.206212,Mobile App,Windows,Success,2,Offer Browsing,0,No,Michigan
SESS0000002601,CUST000091,2026-01-04 14:34:32.206227,Mobile App,iPhone,Success,2,Funds Transfer,1,Yes,Michigan
SESS0000002602,CUST000091,2025-07-30 15:52:32.206243,Mobile App,Windows,Success,3,Funds Transfer,2,No,Michigan
SESS0000002603,CUST000091,2026-03-04 12:42:32.206259,Mobile App,Android,Success,6,Bill Payment,1,Yes,Michigan
SESS0000002604,CUST000091,2026-01-23 05:41:32.206274,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,Michigan
SESS0000002605,CUST000091,2025-09-06 08:17:32.206290,Mobile App,Android,Success,4,Statement Download,0,Yes,Michigan
SESS0000002606,CUST000091,2025-10-19 02:04:32.206305,Mobile App,iPhone,Success,6,Balance Enquiry,0,Yes,Michigan
SESS0000002607,CUST000091,2026-03-16 19:30:32.206320,Web Portal,Windows,Success,4,Funds Transfer,1,No,Michigan
